,price,type,address,url,agent_url,postcode,number_bedrooms,search_date,loc
0,345000.0,4 bedroom flat for sale,"7/14 Gentle's Entry, Old Town, Edinburgh, EH8 8PD",http://www.rightmove.co.uk/properties/84401287,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH8,4.0,2021-01-17 16:42:17.951429,"Gentle's Entry, Holyrood, Old Town, City of Edinburgh, Scotland, EH8 8PD, United Kingdom"
1,2650000.0,Property for sale,"Chambers Street, Edinburgh, Midlothian, EH1",http://www.rightmove.co.uk/properties/69730413,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH1,,2021-01-17 16:42:17.951429,
2,2650000.0,6 bedroom house for sale,"Melville Street, Edinburgh",http://www.rightmove.co.uk/properties/95675990,http://www.rightmove.co.uk/estate-agents/agent/Strutt-and-Parker/Edinburgh-44318.html,,6.0,2021-01-17 16:42:17.951429,"Melville Street, Haymarket, West End, City of Edinburgh, Scotland, EH3 7HL, United Kingdom"
3,1950000.0,7 bedroom terraced house for sale,"Carlton Street, Stockbridge, Edinburgh, EH4",http://www.rightmove.co.uk/properties/84943090,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH4,7.0,2021-01-17 16:42:17.951429,"Carlton Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NE, United Kingdom"
4,1950000.0,7 bedroom town house for sale,"Carlton Street, Stockbridge, Edinburgh, EH4",http://www.rightmove.co.uk/properties/97306265,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH4,7.0,2021-01-17 16:42:17.951429,"Carlton Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NE, United Kingdom"
5,1675000.0,5 bedroom terraced house for sale,"Saxe Coburg Place, Stockbridge, Edinburgh EH3",http://www.rightmove.co.uk/properties/77208675,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,5.0,2021-01-17 16:42:17.951429,"Saxe-Coburg Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH3 5BR, United Kingdom"
6,1500000.0,5 bedroom apartment for sale,"11 GF Belgrave Crescent, West End, Edinburgh, EH4",http://www.rightmove.co.uk/properties/88198870,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH4,5.0,2021-01-17 16:42:17.951429,
7,1440000.0,7 bedroom terraced house for sale,"Learmonth Terrace, Edinburgh",http://www.rightmove.co.uk/properties/87659686,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,7.0,2021-01-17 16:42:17.951429,"Learmonth Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1PQ, United Kingdom"
8,1400000.0,5 bedroom terraced house for sale,"19 Danube Street, Stockbridge, Edinburgh, EH4",http://www.rightmove.co.uk/properties/88135393,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH4,5.0,2021-01-17 16:42:17.951429,
9,1300000.0,Land for sale,"High Street (Royal Mile), Edinburgh",http://www.rightmove.co.uk/properties/75387732,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,,2021-01-17 16:42:17.951429,"High Street, Canongate, Old Town, City of Edinburgh, Scotland, EH1 1TB, United Kingdom"
10,1300000.0,4 bedroom terraced house for sale,"Danube Street, Stockbridge, Edinburgh, EH4",http://www.rightmove.co.uk/properties/86915500,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH4,4.0,2021-01-17 16:42:17.951429,"Danube Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NN, United Kingdom"
11,1275000.0,6 bedroom terraced house for sale,"Blenheim Place, Edinburgh, EH7",http://www.rightmove.co.uk/properties/76053930,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH7,6.0,2021-01-17 16:42:17.951429,"Blenheim Place, Greenside, New Town/Broughton, City of Edinburgh, Scotland, EH7 5JH, United Kingdom"
12,1250000.0,4 bedroom apartment for sale,"11 GF Belgrave Crescent, West End, Edinburgh, EH4",http://www.rightmove.co.uk/properties/88198879,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH4,4.0,2021-01-17 16:42:17.951429,
13,1250000.0,3 bedroom apartment for sale,"West Coates,
Edinburgh,
EH12",http://www.rightmove.co.uk/properties/93609224,http://www.rightmove.co.uk/developer/branch/CALA-Homes/The-Crescent-at-Donaldsons-194423.html,EH12,3.0,2021-01-17 16:42:17.951429,"West Coates, West End, City of Edinburgh, Scotland, EH12 5JH, United Kingdom"
14,1250000.0,8 bedroom terraced house for sale,"Queen Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/85397311,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,8.0,2021-01-17 16:42:17.951429,"Edinburgh Technopole, The Bush, Easter Howgate, Midlothian, Scotland, EH26 0BA, United Kingdom"
15,1150000.0,3 bedroom apartment for sale,"F24 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/66966975,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,F24,3.0,2021-01-17 16:42:17.951429,
16,1125000.0,4 bedroom flat for sale,"Ramsay Garden , Old Town, Edinburgh, EH1",http://www.rightmove.co.uk/properties/99115691,http://www.rightmove.co.uk/estate-agents/agent/Belvoir-Sales/Edinburgh-194357.html,EH1,4.0,2021-01-17 16:42:17.951429,"Ramsay Garden, Old Town, City of Edinburgh, Scotland, EH1 2NA, United Kingdom"
17,1100000.0,2 bedroom apartment for sale,"C01 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/94905758,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,C01,2.0,2021-01-17 16:42:17.951429,
18,1095000.0,6 bedroom detached house for sale,"Bells Mills House, Bell's Mills, West End, Edinburgh, EH4",http://www.rightmove.co.uk/properties/86765581,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH4,6.0,2021-01-17 16:42:17.951429,"Bell's Mills House, Bell's Mills, Dean Village, West End, City of Edinburgh, Scotland, EH4 3DW, United Kingdom"
19,995000.0,3 bedroom apartment for sale,"Great King Street, Edinburgh",http://www.rightmove.co.uk/properties/77047455,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"Great King Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 6QR, United Kingdom"
20,990000.0,3 bedroom ground floor flat for sale,"14 (Plot 6) South Learmonth Gardens, Comely Bank, Edinburgh, EH4 1EY",http://www.rightmove.co.uk/properties/76537755,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH4,3.0,2021-01-17 16:42:17.951429,
21,990000.0,4 bedroom apartment for sale,"36A Great King Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/81520838,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,4.0,2021-01-17 16:42:17.951429,
22,980000.0,2 bedroom apartment for sale,"4/18 The Crescent At Donaldson's, Wester Coates, Edinburgh, EH12",http://www.rightmove.co.uk/properties/97084010,http://www.rightmove.co.uk/estate-agents/agent/Savills-New-Homes/Edinburgh-48755.html,EH12,2.0,2021-01-17 16:42:17.951429,
23,965000.0,3 bedroom apartment for sale,"12/1 South Learmonth Gardens, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/84921395,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,3.0,2021-01-17 16:42:17.951429,
24,950000.0,3 bedroom apartment for sale,"C02 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/94906016,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,C02,3.0,2021-01-17 16:42:17.951429,
25,550000.0,2 bedroom flat for sale,"King's Stables Road, Edinburgh, EH1",http://www.rightmove.co.uk/properties/76508400,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH1,2.0,2021-01-17 16:42:17.951429,"King's Stables Road, Haymarket, West End, City of Edinburgh, Scotland, EH1 2EU, United Kingdom"
26,925000.0,3 bedroom flat for sale,"Drumsheugh Gardens, Edinburgh",http://www.rightmove.co.uk/properties/90023789,http://www.rightmove.co.uk/estate-agents/agent/Strutt-and-Parker/Edinburgh-44318.html,,3.0,2021-01-17 16:42:17.951429,"Drumsheugh Gardens, Dean Village, West End, City of Edinburgh, Scotland, EH3 7UL, United Kingdom"
27,895000.0,4 bedroom apartment for sale,"St. Vincent Place, New Town, Edinburgh, EH3",http://www.rightmove.co.uk/properties/97125737,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,4.0,2021-01-17 16:42:17.951429,"St Vincent Place, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5BQ, United Kingdom"
28,895000.0,3 bedroom apartment for sale,"Unit 2, Randolph Crescent, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/95447468,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,3.0,2021-01-17 16:42:17.951429,
29,895000.0,2 bedroom apartment for sale,"West Coates,
Edinburgh,
EH12",http://www.rightmove.co.uk/properties/95922587,http://www.rightmove.co.uk/developer/branch/CALA-Homes/The-Crescent-at-Donaldsons-194423.html,EH12,2.0,2021-01-17 16:42:17.951429,"West Coates, West End, City of Edinburgh, Scotland, EH12 5JH, United Kingdom"
30,875000.0,4 bedroom flat for sale,"29 (3F) Moray Place, Edinburgh, EH3 6BX",http://www.rightmove.co.uk/properties/101936912,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH3,4.0,2021-01-17 16:42:17.951429,
31,850000.0,4 bedroom apartment for sale,"Glencairn Crescent, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/73597875,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,4.0,2021-01-17 16:42:17.951429,
32,850000.0,2 bedroom apartment for sale,"18/3 Donaldson Crescent, West End, Edinburgh, EH12 5FD",http://www.rightmove.co.uk/properties/76131324,http://www.rightmove.co.uk/estate-agents/agent/Truscott-Property/Edinburgh-68289.html,EH12,2.0,2021-01-17 16:42:17.951429,"Donaldson Crescent, West Coates, West End, City of Edinburgh, Scotland, EH12 5FD, United Kingdom"
33,825000.0,2 bedroom apartment for sale,"F17 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/101000060,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,F17,2.0,2021-01-17 16:42:17.951429,
34,795000.0,4 bedroom duplex for sale,"19/1 South Learmonth Gardens, Edinburgh, EH4 1EZ",http://www.rightmove.co.uk/properties/98858762,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH4,4.0,2021-01-17 16:42:17.951429,"South Learmonth Gardens, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1PE, United Kingdom"
35,795000.0,4 bedroom apartment for sale,"65 Frederick Street, City Centre, Edinburgh, EH2",http://www.rightmove.co.uk/properties/84234448,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH2,4.0,2021-01-17 16:42:17.951429,
36,775000.0,3 bedroom apartment for sale,"Apt 18, Waverley Square, New Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/98164079,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,3.0,2021-01-17 16:42:17.951429,
37,775000.0,3 bedroom flat for sale,"50/4 North Castle Street, Edinburgh, EH2",http://www.rightmove.co.uk/properties/86598685,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Edinburgh-102197.html,EH2,3.0,2021-01-17 16:42:17.951429,
38,765000.0,3 bedroom apartment for sale,"Apt 6, Waverley Square, New Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/98126990,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,3.0,2021-01-17 16:42:17.951429,
39,760000.0,5 bedroom apartment for sale,"Claremont Crescent, Edinburgh, EH7",http://www.rightmove.co.uk/properties/87193528,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH7,5.0,2021-01-17 16:42:17.951429,"Claremont Crescent, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH7 4HX, United Kingdom"
40,750000.0,4 bedroom terraced house for sale,"Dean Bank Lane, Edinburgh, EH3",http://www.rightmove.co.uk/properties/73996350,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,4.0,2021-01-17 16:42:17.951429,"Dean Bank Lane, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH3 5BY, United Kingdom"
41,750000.0,Plot for sale,"Richmond Terrace, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/77747449,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,,2021-01-17 16:42:17.951429,
42,750000.0,3 bedroom maisonette for sale,"Ramsay Garden , Old Town, Edinburgh, EH1",http://www.rightmove.co.uk/properties/90680408,http://www.rightmove.co.uk/estate-agents/agent/Belvoir-Sales/Edinburgh-194357.html,EH1,3.0,2021-01-17 16:42:17.951429,"Ramsay Garden, Old Town, City of Edinburgh, Scotland, EH1 2NA, United Kingdom"
43,750000.0,3 bedroom apartment for sale,"Apt 21, Waverley Square, New Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/98126975,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,3.0,2021-01-17 16:42:17.951429,
44,725000.0,3 bedroom flat for sale,"Drummond Place, Edinburgh, EH3",http://www.rightmove.co.uk/properties/74514456,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,3.0,2021-01-17 16:42:17.951429,"Drummond Place, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH3 6PN, United Kingdom"
45,695000.0,2 bedroom flat for sale,"3b Ramsay Garden, Old Town, EH1 2NA",http://www.rightmove.co.uk/properties/84953659,http://www.rightmove.co.uk/estate-agents/agent/Cullertons/Edinburgh-170039.html,EH1,2.0,2021-01-17 16:42:17.951429,"3B, Ramsay Garden, Old Town, City of Edinburgh, Scotland, EH1 2NA, United Kingdom"
46,695000.0,3 bedroom apartment for sale,"India Street, Edinburgh",http://www.rightmove.co.uk/properties/77056956,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"India Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6HJ, United Kingdom"
47,695000.0,3 bedroom apartment for sale,"Sunbury Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/85254103,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,
48,695000.0,4 bedroom flat for sale,"Carlton Terrace, Edinburgh, Midlothian, EH7",http://www.rightmove.co.uk/properties/69030588,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH7,4.0,2021-01-17 16:42:17.951429,
49,690000.0,3 bedroom apartment for sale,"15/3 South Learmonth Gardens, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/82382447,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,3.0,2021-01-17 16:42:17.951429,
50,1675000.0,5 bedroom terraced house for sale,"Saxe Coburg Place, Stockbridge, Edinburgh EH3",http://www.rightmove.co.uk/properties/77208675,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,5.0,2021-01-17 16:42:17.951429,"Saxe-Coburg Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH3 5BR, United Kingdom"
51,685000.0,3 bedroom flat for sale,"Grosvenor Crescent, Edinburgh, EH12",http://www.rightmove.co.uk/properties/75223155,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH12,3.0,2021-01-17 16:42:17.951429,"Grosvenor Crescent, Haymarket, West End, City of Edinburgh, Scotland, EH12 5EE, United Kingdom"
52,675000.0,3 bedroom terraced house for sale,"Dublin Street Lane South, Edinburgh",http://www.rightmove.co.uk/properties/85359133,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"Dublin Street Lane South, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH1 3PX, United Kingdom"
53,675000.0,5 bedroom apartment for sale,"Frederick Street, Edinburgh",http://www.rightmove.co.uk/properties/84929527,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,5.0,2021-01-17 16:42:17.951429,"Frederick Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 1EY, United Kingdom"
54,675000.0,2 bedroom flat for sale,"Ramsay Garden, Edinburgh, EH1",http://www.rightmove.co.uk/properties/99916583,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH1,2.0,2021-01-17 16:42:17.951429,"Ramsay Garden, Old Town, City of Edinburgh, Scotland, EH1 2NA, United Kingdom"
55,675000.0,3 bedroom apartment for sale,"Eton Terrace, New Town, Edinburgh, EH4",http://www.rightmove.co.uk/properties/88341442,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH4,3.0,2021-01-17 16:42:17.951429,
56,665000.0,2 bedroom apartment for sale,"G17 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/66833544,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,G17,2.0,2021-01-17 16:42:17.951429,
57,645000.0,2 bedroom apartment for sale,"8 (GF) Moray Place, New Town, Edinburgh, EH3",http://www.rightmove.co.uk/properties/83958199,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH3,2.0,2021-01-17 16:42:17.951429,
58,640000.0,2 bedroom apartment for sale,"G25 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/101000855,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,G25,2.0,2021-01-17 16:42:17.951429,
59,620000.0,2 bedroom apartment for sale,"Doune Terrace, Edinburgh",http://www.rightmove.co.uk/properties/86904805,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Doune Terrace, Moray Feu, New Town/Broughton, City of Edinburgh, Scotland, EH3 6DY, United Kingdom"
60,610000.0,1 bedroom apartment for sale,"Unit 4, 40-42 Melville Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/90378179,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
61,600000.0,2 bedroom flat for sale,"8/5 Simpson Loan, Edinburgh, EH3 9GS",http://www.rightmove.co.uk/properties/101087462,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH3,2.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
62,600000.0,1 bedroom flat for sale,"Melville Street, Edinburgh, EH3",http://www.rightmove.co.uk/properties/93891056,http://www.rightmove.co.uk/estate-agents/agent/Macgregor-Property-Limited/Edinburgh-223406.html,EH3,1.0,2021-01-17 16:42:17.951429,"Melville Street, Haymarket, West End, City of Edinburgh, Scotland, EH3 7HA, United Kingdom"
63,599950.0,2 bedroom apartment for sale,"B29 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/90522977,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,B29,2.0,2021-01-17 16:42:17.951429,
64,599000.0,2 bedroom flat for sale,"28 (Flat 25) Simpson Loan, Edinburgh, EH3 9GG",http://www.rightmove.co.uk/properties/101818547,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH3,2.0,2021-01-17 16:42:17.951429,
65,595000.0,3 bedroom apartment for sale,"9A Hampton Terrace, Wester Coates, Edinburgh, EH12",http://www.rightmove.co.uk/properties/88320787,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH12,3.0,2021-01-17 16:42:17.951429,
66,595000.0,3 bedroom flat for sale,"18/2 Manor Place, West End, EH3 7DS",http://www.rightmove.co.uk/properties/81232015,http://www.rightmove.co.uk/estate-agents/agent/Cullertons/Edinburgh-170039.html,EH3,3.0,2021-01-17 16:42:17.951429,"Manor Place, Dean Village, West End, City of Edinburgh, Scotland, EH3 7RF, United Kingdom"
67,595000.0,3 bedroom apartment for sale,"Glengyle Terrace, Edinburgh",http://www.rightmove.co.uk/properties/85574485,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"Glengyle Terrace, Lauriston, Tollcross, City of Edinburgh, Scotland, EH3 9LN, United Kingdom"
68,595000.0,2 bedroom apartment for sale,"Great King Street, Edinburgh",http://www.rightmove.co.uk/properties/86165128,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Great King Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 6QR, United Kingdom"
69,575000.0,3 bedroom flat for sale,"15/1 Hart Street, New Town, EH1 3RN",http://www.rightmove.co.uk/properties/98984885,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH1,3.0,2021-01-17 16:42:17.951429,"15, Hart Street, Napanoch, Wawarsing, Town of Wawarsing, Ulster County, New York, 12458, United States"
70,,2 bedroom semi-detached house for sale,"4 Windsor Street Lane, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/96292868,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,2.0,2021-01-17 16:42:17.951429,
71,575000.0,2 bedroom apartment for sale,"G14 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/86287808,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,G14,2.0,2021-01-17 16:42:17.951429,
72,569000.0,2 bedroom flat for sale,"23 (2F1) London Street, New Town, Edinburgh, EH3 6LY",http://www.rightmove.co.uk/properties/74142696,http://www.rightmove.co.uk/estate-agents/agent/Drummond-Miller/Edinburgh-103265.html,EH3,2.0,2021-01-17 16:42:17.951429,
73,565000.0,1 bedroom apartment for sale,"Unit 8, 40-42 Melville Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/90378203,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
74,565000.0,2 bedroom apartment for sale,"Grosvenor Crescent, Edinburgh",http://www.rightmove.co.uk/properties/85386343,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Grosvenor Crescent, Haymarket, West End, City of Edinburgh, Scotland, EH12 5EP, United Kingdom"
75,250000.0,2 bedroom apartment for sale,"11/5 Russell Gardens, Roseburn, Edinburgh, EH12",http://www.rightmove.co.uk/properties/75961635,http://www.rightmove.co.uk/estate-agents/agent/Braemore/Edinburgh-118444.html,EH12,2.0,2021-01-17 16:42:17.951429,
76,560000.0,3 bedroom apartment for sale,"Apartment 6, The Bridge, Canonmills, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/96734432,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,3.0,2021-01-17 16:42:17.951429,
77,560000.0,2 bedroom semi-detached house for sale,"6 Windsor Street Lane, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/97890701,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,2.0,2021-01-17 16:42:17.951429,
78,560000.0,2 bedroom flat for sale,"Lansdowne Crescent, West End, Edinburgh, EH12",http://www.rightmove.co.uk/properties/87128344,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH12,2.0,2021-01-17 16:42:17.951429,"Lansdowne Crescent, Haymarket, West End, City of Edinburgh, Scotland, EH12 5EH, United Kingdom"
79,550000.0,1 bedroom apartment for sale,"Melville Street, Edinburgh, EH3",http://www.rightmove.co.uk/properties/99026906,http://www.rightmove.co.uk/estate-agents/agent/Macgregor-Property-Limited/Edinburgh-223406.html,EH3,1.0,2021-01-17 16:42:17.951429,"Melville Street, Haymarket, West End, City of Edinburgh, Scotland, EH3 7HA, United Kingdom"
80,550000.0,2 bedroom flat for sale,"George Street, Edinburgh, EH2",http://www.rightmove.co.uk/properties/93681260,http://www.rightmove.co.uk/estate-agents/agent/Macgregor-Property-Limited/Edinburgh-223406.html,EH2,2.0,2021-01-17 16:42:17.951429,"George Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 2AF, United Kingdom"
81,550000.0,3 bedroom apartment for sale,"Doune Terrace, Edinburgh",http://www.rightmove.co.uk/properties/86347420,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"Doune Terrace, Moray Feu, New Town/Broughton, City of Edinburgh, Scotland, EH3 6DY, United Kingdom"
82,550000.0,2 bedroom apartment for sale,"Union Street, Edinburgh, EH1 ",http://www.rightmove.co.uk/properties/73179669,http://www.rightmove.co.uk/estate-agents/agent/Aitchisons-Property-Centre/BERWICK-UPON-TWEED-15106.html,EH1,2.0,2021-01-17 16:42:17.951429,"Union Street, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH1 3LR, United Kingdom"
83,550000.0,2 bedroom flat for sale,"King's Stables Road, Edinburgh, EH1",http://www.rightmove.co.uk/properties/76508400,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH1,2.0,2021-01-17 16:42:17.951429,"King's Stables Road, Haymarket, West End, City of Edinburgh, Scotland, EH1 2EU, United Kingdom"
84,550000.0,1 bedroom flat for sale,"Melville Street, Edinburgh, EH3",http://www.rightmove.co.uk/properties/99022148,http://www.rightmove.co.uk/estate-agents/agent/Macgregor-Property-Limited/Edinburgh-223406.html,EH3,1.0,2021-01-17 16:42:17.951429,"Melville Street, Haymarket, West End, City of Edinburgh, Scotland, EH3 7HA, United Kingdom"
85,540000.0,5 bedroom duplex for sale,"5 McDonald Road, City Centre, Edinburgh, EH7",http://www.rightmove.co.uk/properties/85318270,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH7,5.0,2021-01-17 16:42:17.951429,
